relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,대분류,소분류,상황,발화자,자동분류1,자동분류2,자동분류3,언론사,키워드,지자체
4_문어체_한국문화.xlsx,한국문화,76121,346856.0,"7월에 마이크 혼다 미국 상원의원이 제출한 결의안이 통과하였고, 11월에 초에 유럽공동체에서 통과되고 , 11월 말에 캐나다에서 통과되었다.","A resolution submitted by U.S. Senator Mike Honda was passed in July, passed by the European Community in early November, and passed by Canada in late November.",78,160,186,160,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76143,346950.0,나에게 이 땅에서의 소명이 있다면 비한인들에게 한국 음식을 가르치는 것이라고 생각한다.,I think that my calling on this land is teaching Korean food to non-Koreans.,48,76,122,76,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76293,347584.0,그 중에서도 가장 많은 팬클럽 회원들과 소통하고 팬클럽 리더들이 함께 모여서 한류 센터의 역할을 하고 있는 곳이 ‘프라클스(PRACLES)’ 한류 팬클럽이다.,"Among them, ""PRACLES"" is the Hallyu (Korean Wave) Fan Club, where the greatest number of fan club members communicate and fan club leaders come together to serv",88,183,206,183,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76377,347899.0,임다미는 영상을 통해 12살의 소녀들에게 자신이 좋아하고 잘하는 것을 발견하고 그것에 정진함으로써 자신의 삶과 세상을 바꿀 수 있다는 비전을 자신의 경험을 통해 설득력 있게 전달하고 있다.,"In the video, Im Da-mi tells 12-year-old girls a vision to change their lives and the world by discovering what they like and do well and devoting to it, with h",105,192,259,192,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76470,348587.0,"일요일은 전날에 비해 한산한 분위기였지만, 한국문화를 직접 체험해 보고자 찾아온 관객들의 적극적인 참여가 행사장의 활기를 불어넣었다.","On Sunday, there were less audience compared to the previous day, but the active participation of audiences who came to experience Korean culture led to the vig",74,176,188,176,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76472,348591.0,"한복을 차려입은 한국 자원봉사자들이 직접 차례상을 차리고, 절을 하며 한국의 명절의 모습을 재현해내었고, 관객들은 직접 절하는 방법을 무대 위에서 배우기도 하였다.","Korean volunteers in hanbok set up ancestral rites, bowed down and recreated the Korean holiday, and audiences also learned how to bow in person on the stage.",91,158,227,158,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76477,348616.0,그는 한국선수들에 대해 수줍음이 많고 예의 바르다며 칭찬하며 거의 대부분의 시간을 경기장의 잔디밭 위에서 보낸다고 소개했다.,"He praised the Korean players, saying they were shy and polite, and introduced them that they spend most of their time on the lawns of the stadium.",69,147,175,147,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76515,348889.0,"자장면은 본래 중국 산동지방에서 유래한 것인데, 중국 산동지방의 주민이 한국으로 이주하면서 맛과 향을 한국인의 입맛에 맞게 달리하여 만든 것이 바로 현재 한국의 자장면이라고 한다.",Jajang-myeon was originally derived from Shandong Province of China. It is said that Jajang-myeon of Korea was made by changing the taste and aroma to suit Kore,100,230,250,230,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76665,349825.0,"제가 처음으로 맡는 주연이며, 가장 하고 싶었던 역할인 만큼 잘 소화 해내고 싶고 또 이번 공연을 통해 하나님의 은혜가 늘어나길 소망합니다.","It is my first lead role, and I want to play well as it is the role that I desire most and I pray for God's blessing through this performance.",78,142,190,142,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76793,350439.0,오곡백과가 무르익는 10월달은 한국뿐만 아니라 전세계 각국에서도 가장 많은 축제 행사가 열리는 달이다.,"October, the month in which many grains and fruits ripen, is when festivals are mostly held not only in Korea but also around the world.",57,136,141,136,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76823,35053.0,이러한 이벤트를 통해 한류 콘텐츠의 매력이 더욱 뻗어지는 것을 기대해 본다.,We look forward to seeing more of the appeal of Hallyu content through these events.,42,84,104,84,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,76934,351144.0,"현재 중국에선 한국 단체관광 상품이 전혀 판매되고 있지 않지만, ‘한한령’이 해제되면 바로 판매가 시작되고 그 효과가 바로 나타날 것으로 기대된다.","At present, there are no Korean group tourism products sold in China, but it is expected that sales will start and the effect will be shown as soon as the ""Han ",82,226,204,226,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77312,353220.0,"KT 그룹 대표는 이 서비스를 통해 한국에 거주하는 베트남 교민들, 특히 한국 남성과 결혼한 베트남 신부들이 자국에 대한 정보를 쉽게 얻을 수 있게 될 것이라고 말했다.","The representative of the KT Group, said the service would make it easier for Vietnamese residing in Korea, especially Vietnamese brides married to Korean men, ",94,202,224,202,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77439,353761.0,"그 안에서 사람들이 편안히 앉아 자유롭게 책을 보고 한쪽에는 음식을 먹고, 한쪽에서는 쇼핑을 하는데, 그 모든 것이 서점을 중심으로 묶여 있고, 그럼에도 불구하고 전혀 불편하지 않다는 것이 신기했습니다.","It was amazing to see people sitting there comfortably, reading the book, eating food on one side, and shopping on the other, all tied around bookstores, and ye",113,193,277,193,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77486,354108.0,"유엔 안전보장이사회의 결정이 두 달가량 지난 가운데, 현재 11월 16일 기준으로 싱가포르도 북한과의 무역을 중단하기로 했다.","With the U.N. Security Council decision about two months away, Singapore has also decided to suspend trade with North Korea as of November 16.",70,142,168,142,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77730,355718.0,벨기에 사람들은 대체로 책읽기가 습관화되어 있으며 휴가를 떠날 때도 책을 챙기기 때문에 휴양지에서 사람들이 책을 읽는 모습은 쉽게 볼 수 있다.,"Belgians are usually habitual to read and take their books on vacation, so it's easy to see people reading at resorts.",80,118,198,118,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77737,355781.0,한국이라는 자그마한 나라에서 일으킨 이 열풍이 무엇인가에 대해서 다시 말할 필요는 없을 것이다.,"It will not be necessary to say again what this craze is, which was caused by the small country of Korea.",53,105,133,105,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77740,355799.0,"‘한류’란 미래를 향해 가고 있는 현 인류가 잊고 있는, 그러나 인간에게 가장 소중한 그 무엇들 - 바로 사랑과 가족애에 대한 기본정서를 담고 있는 문화예술을 대중화시켜 열풍으로까지 이끌고 있는 것이다.","Hallyu, or the Korean Wave, popularizes what the human race is forgetting but yet most precious to man which are basic feelings for love and family love. It is ",113,174,277,174,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77922,356683.0,The face shop은 필리핀의 유명 백화점인 SM 몰 등 대형 쇼핑몰에는 없는 곳이 없을 정도로 많은 매장을 운영하고 있다.,"The Face Shop has many stores in all major shopping malls such as SM Mall, a famous department store in Philippines.",72,116,152,116,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,77988,356916.0,"홍상수 감독과 배우 김민희의 스캔들은 스페인에서도 언론을 통해 전해진 바 있고, 영화 사이트에서도 영화 설명에 감독과 배우의 자전적 이야기라는 언급이 빠지지 않는다.","Director Hong Sang-soo and actor Kim Min-hee's scandal has been reported in the media in Spain, and the film site never miss to mention that it is the director ",92,221,230,221,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78091,357451.0,"특히 그림으로 표시된 집과 외제차, 돈과 최신 기기를 모두 갖춘 돈 많은 젊은이와 사랑만 가진 젊은이 사이에서 방황하던 여자가 사랑을 선택하는 댄스 드라마에서는 남녀 모두 환호성을 지를 정도로 열광하였다.","Especially, in the dance drama, where a woman, who was wandering among a lot of young people with love only, and a young man who had a house, a foreign car, mon",114,273,282,273,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78108,357541.0,한국의 젊은 음악도들이 아시아의 청중들을 만나면서 그들에게 ‘한국은 문화강국’이라는 이미지를 심어줄 수 있기를 바라는 마음이다.,"It is my hope that young Korean musicians can meet the audience in Asia and give them the image that ""Korea is a cultural powerhouse.""",71,134,183,134,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78466,359592.0,"일본 같은 경우도 2차 세계대전 당시 일본인들에 대한 혐오로 억류정책 Japanese interment이 있었고, 배상협상 등에 관한 다양고 방대한 자료가 있습니다.","Even in the case of Japan, there was a Japanese detention policy due to their hatred of the Japanese during World War II, and there is a wide variety of extensi",92,197,198,197,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78476,359638.0,이전에도 몇 차례 전시 제의가 들어왔지만 불안한 터키의 정세로 인해 방문을 고사하다가 최근 상황이 안정되면서 앙카라 한국 문화원장의 초청에 응했다고 한다.,"Several proposals were made for the exhibition, but the situation has remained stable since the turbulent Turkish situation and the situation has stabilized, an",86,220,216,220,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78509,359811.0,"간혹 30, 40대도 보이기도 하지만 극소수이고 여성이 차지하는 비중이 크다보니 케이뷰티에 대한 관심이 매우 크다.","They are mostly women with few people in their 30s and 40s are seen, and they have a great interest in K-beauty.",64,112,152,112,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78619,360334.0,1997년 6월에는 두 번째 전문 연극 단체로 극단 연극사랑 97이 창단하였다.,"In June 1997, a theatrical Drama Love 97 was established as the second professional drama group.",44,96,96,96,,,,,,,,,문화·교육/문화·예술,
4_문어체_한국문화.xlsx,한국문화,78637,360385.0,경기도 용인 지역은 여건상 유능하고 역량 있는 예술인들이 집중되어 있을 뿐만 아니라 에버랜드와 한국민속촌을 비롯하여 각종 박물관들이 밀집되어 있어 연일 수 천명의 관광객이 몰리는 천혜의 문화적 환경과 조건을 갖추고 있다.,"The Yongin area in Gyeonggi-do is not only concentrated in competent and talented artists, but also has a variety of museums, including Everland and Korean Folk",123,210,309,210,,,,,,,,,문화·교육/문화·예술,
4_문어체_한국문화.xlsx,한국문화,78751,36091.0,"11월 21일(수), 22일(목) 양일간에 걸쳐 한국 인기 아이돌 그룹 인피니트가 일본에서 약 1년만에 팬미팅을 진행했다.",Popular Korean idol group INFINITE held a fan meeting in Japan for two days on November 21 (Wednesday) and 22 (Thursday) in about a year.,68,137,150,137,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78783,361089.0,"우리의 콘텐츠가세계적으로 인정받기까지, 그 역사적인 흐름 속에는 수많은 창작자들의 피와 땀이 녹아 있다.","Until our content is recognized around the world, the blood and sweat of many creators melt in this historical flow.",58,116,146,116,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,78879,361704.0,섬유 예술가 및 판화가로 활동 중인 작가 송번수가 1984년 현재의 미술관 부지를 매입하여 1986년에 미술창작 스튜디오를 건립한 데서 출발하였다.,"It started when the artist Song Beon-soo, who works as a textile artist and a printing artist, bought the current museum site in 1984 and built a studio of art ",82,168,192,168,,,,,,,,,문화·교육/문화·예술,
4_문어체_한국문화.xlsx,한국문화,79095,363047.0,"같은 날 2시 11명의 한국인들(남자 7명, 여자 4명)이 호텔에 도착했다.","On the same day, 2 pm, 11 Koreans (7 men and 4 women) arrived at the hotel.",42,75,90,75,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79155,363327.0,"특별한 그 날, 특별한 누군가를 위한 아이스 와인, 캐나다인들에게도 특별하게 인식되는 아이스 와인을 충분히 즐길 수 있는 축제가 시작되었다.","On the special occasion, a special festival was held where ice wine for someone special was enjoyed, which is especially appreciated by Canadians.",78,146,192,146,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79286,364253.0,많은 분들이 이러한 도전을 하신다면 전체적인 한국 문화 사업의 규모 또한 커지리라 믿습니다.,"If many people take this challenge, I believe the scale of the overall Korean cultural business will also grow.",51,111,127,111,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79569,366004.0,이미 꽤 많은 사람들이 자리를 차지하고 앉아있었으며 계속해서 사람들이 들어오고 있었기 때문이다.,Because there were already quite a few people sitting there and people were still coming in.,53,92,135,92,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79634,366311.0,"이번 행사를 위해 한국에서는 박준호 황막사 대표를 비롯한 황성일 (사)우리희망 대표, 임정혁 법무법인 산우대표, 전창훈 파크타운 대표 등이 참여하였다.","For the event, Korea's chief Hwang Sung-il, head of our hope, Lim Jung-hyuk, head of the law firm Sanwoo, and Jeon Chang-hoon, head of Park Town, participated i",84,172,206,172,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79666,366456.0,"올해 박람회에서는 한지 디자이너 김현주 작가, 한지 노트를 제작하는 오롬, 조현진한지연구소의 한지 제품, 한지공예 공모전에서 당선된 작품까지 다양한 영역에서 한지의 가능성이 펼쳐졌다.","In this year's exhibition, the possibilities of Korean paper from various fields were unfolded from Korean paper designer Kim Hyun-joo to Orom, which produces K",102,280,256,280,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79696,366594.0,"수지가 최근 미니 2집 앨범으로 컴백한 가운데, 미국 음악 전문 매체인 빌보드가 ‘아름다운 서사를 전달하는 가수’라는 평과 함께 집중 분석 기사를 게재했다.","Suzy recently made a comeback with her 2nd mini-album, while the U.S music outlet Billboard published an intensive analysis of the album, saying it was a ""singe",87,197,213,197,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79740,366850.0,"이어진 만찬에는 불고기, 잡채, 채식 비빔밥 등 한국을 대표하는 한식이 아르헨티나 참석자들의 입맛을 즐겁게 했다.","At the dinner, Korean food such as bulgogi, Korean rice porridge, and vegetarian bibimbap entertained the taste of the participants in Argentina.",63,145,155,145,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,79849,367301.0,"이 다음에는 또 누가 올까, 언제가 될까 하는 등의 이야기를 나누며 설레하던 그들의 얼굴을 떠올리면 다시 찾아온 이 불안한 국가 분위기가 더욱 원망스럽다.","After that, I blame the atmosphere of this country which came back again when I recalled the faces of people who shared stories about who would come next and wh",86,181,210,181,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80167,369169.0,"올해 설날 문화 축제에서는 평소 듣고 경험해본 윷놀이, 한복 입기 체험, 세배하기 외에도 경험해 보지 못했던 전통 매듭 만들기, 민화 그리기가 준비되어 높은 호응을 얻었다.","This year's New Year's Day cultural festival was highly acclaimed for its preparation for the traditional knot making and folk painting, which was not experienc",96,287,232,289,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80269,369669.0,"320만명의 몽골 인구를 기준으로 약 12,800명당 1개 꼴로 방송국이 있는 것이다.","The number of broadcasting stations is about one in every 12,800 people, based on a population of 3.2 million people in Mongolia.",48,129,102,129,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80297,369756.0,레드벨벳의 새 앨범 타이틀 곳인 ‘BAD BOY’ MV가 3주간 전체 순위 10위권에 있으며 많은 관심을 끌었다.,"""BAD BOY"" MV, sharing its title with the new album by Red Velvet, was in the top 10 overall for three weeks and attracted much attention.",63,137,135,137,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80555,37094.0,이렇게 이란에서는 비교적으로 미니시리즈 보다는 호흡이 긴 사극이 한류를 견인하고 있다.,"Thus, in Iran historical dramas that are relatively longer than mini-series are leading the ""Hallyu"" movement.",48,110,122,110,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80643,371306.0,위 사설은 다소 보수적인 사회 분위기에도 불구하고 이슬람 문화권에서 한류 현상이 두드러지게 나타나는 이유로 한국사회에서 보이는 종교적 개방성이 중요하게 작용했을 수 있음을 보여준다.,"This editorial article shows that despite the somewhat conservative social climate, the religious openness seen in Korean society may have played an important r",101,223,257,223,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80666,371427.0,"이벤트는 한 번으로 끝나지만, 그 컨텐츠가 더 많은 곳에 퍼지고 유통될 수 있도록 적극적인 소셜마케팅이 진행되어 더 많은 사람들이 이 멋진 갤럭시 9의 광고를 접할 수 있기를 바란다.","Though the event ends in a single time, we hope that more active social marketing is going to help the content spread and distribute in more places, so that mor",102,201,246,201,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80692,371570.0,입점이 결정되면 잘란도에서 새롭게 제품 사진을 찍고 판매 및 물류도 다 담당합니다.,"Once the entry point is decided, Zalando takes new photographs of the product and is in charge of sales and logistics.",46,118,114,118,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80808,37209.0,2000년도에는 축제가 열리지 않았고 2001년부터는 4월로 옮겨와 단 하루만 열리는 행사로 치러졌다.,"The festival was not held in 2000, and the event was held in a single day since 2001 when it was moved to April.",57,112,129,112,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80915,372526.0,음악을 나눌 수만 있다면 무대의 크고 작은 것은 상관이 없습니다.,"If you can share the music, it does not matter whether the stage is large or small.",36,83,88,83,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,80970,372950.0,"한국과 일본 어디에서도 환영받지 못하는 재일교포의 가족사를 다룬 장편 소설로서, 작가의 섬세하고 깊이 있는 필체가 돋보이는 소설로 인정받고 있다.",This novel deals with the history of a Korean-Japanese family that isn't welcomed in both countries and is known for the writer's delicate and in-depth writing.,81,160,203,160,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,81083,373438.0,백화점 진열대에서 귀한 성분만 담아 제조한다는 국내 아모레퍼시픽의 한 브랜드와 제주의 자연 성분을 담은 천연 화장품의 수식이 현지 소비자의 질타를 받는 중이다.,"An AmorePacific's brand in domestic, which manufactures only precious ingredients in department store shelves and natural cosmetics containing Jeju's natural in",89,210,223,210,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,81138,373819.0,조기 유학의 중요성에 대한 인식이 한국 사람들에게 높다는 것도 하나의 이유일 수 있다.,Another reason may be that Koreans have a high awareness of the importance of studying abroad early.,48,100,118,100,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,81252,374401.0,"특히 이들의 한국 문화의 밤 행사가 의미가 있는 것은 이때까지 많은 한국과 캐나다 간 문화 교류가 토론토, 밴쿠버, 오타와와 같은 행정적, 경제적 대규모 도시 중심으로 이루어졌기 때문이다.","Particularly, the Korean Culture Night has significance because many cultural exchanges between Korea and Canada were held in large administrative, economic, an",105,215,255,215,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,81470,375418.0,K팝 팬들의 관심 범위가 어떤 특정한 그룹에 한정되지 않는다는 흐름을 알 수 있는 멘트였다.,It was a comment that K-pop fans' areas of interest were not limited to a specific group.,51,89,123,89,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,81638,37625.0,21세기에 대학 교육을 마친 사람들이 어느 정도 갖추어야 할 젠더 문제에 관한 기본적인 이해를 대한민국의 정부 관료들에게서 기대하기 어렵다는 말같이 들리기 때문이다.,This is because it sounds like it is hard to expect Korean government officials to have a basic understanding of the gender issue that people who have completed,92,201,228,201,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82149,378834.0,특히 2017년에는 홍콩 인구의 8.9%(65만 명)가 한국을 방문해 방한 관광시장에서 5위를 차지했다.,"Especially, in 2017, 8.9% (650,000 people) of Hong Kong's population visited Korea and ranked fifth in the Korean tourist market.",58,129,124,129,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82272,379477.0,"오후에는 K-POP 댄스, 가창 대회에 출전한 경험이 있거나 입상까지 한 참가자들이 무대를 꾸몄다.","In the afternoon, participants who have participated in K-pop dance, singing competitions or even won prizes performed the stage.",55,129,127,129,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82367,379957.0,"고 교수에 따르면, 카잔연방대학을 비롯해 2개의 쉬콜라, 3개의 한글학교가 운영되고 있으며, 상기 학교들에서 총 500여 명이 한국어를 배우고 있다.","According to Professor Go, there are two Shkola and three Korean language schools, including the Kazan Federal University, and a total of 500 students are learn",83,171,195,171,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82419,380216.0,"기존의 국가신문출판광전총국의 업무가 중국 공산당 직속 기구인 중공중앙선전부로 이관되었으며, 앞으로 정치적 영향을 받거나 외국 콘텐츠에 대한 심사 및 관리가 강화될 것이라는 얘기만 나오고 있는 수준이다.","It is said that the work of the existing State Press, Publication, Radio, Film and Television Administration was transferred to the Propaganda Department of the",112,366,284,366,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82644,381867.0,"한때 독도 문제 등으로 한일관계가 악화되면서 코리아타운에도 찬바람이 불었지만, 제3차 한류 붐을 맞이하며 비로소 옛 명성을 되찾았다.","At one time, as the relationship between Korea and Japan deteriorated due to the Dokdo issue, cold winds also blew in Koreatown, but the third Korean Wave boom ",74,207,184,207,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82646,381885.0,칼군무라 불리는 댄스 퍼포먼스에 가창력까지 겸비하고 있어 전 세계로 공연을 다니느라 바쁜 ‘방탄소년단’의 인기는 흔들림이 없다.,"The popularity of ""BTS"" with dance performances, called kaglunmu and singing ability, busy with performances all over the world, is constant.",71,141,181,141,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82676,382021.0,"현재 미얀마에 한국에 대해 관심도가 높아지고 있기 때문에, 이번 말하기 대회와 같은 한국 관련 행사들은 한국어에 관심있는 사람들에게 좋은 기회가 될 수 있으리라 생각합니다.","With the current interest in Korea growing in Myanmar, I think Korea-related events such as this speaking contest can be a good opportunity for those interested",96,184,238,184,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,82761,382757.0,"과거 비틀즈와 스팅, 퀸, 밥 딜런, 마이클 잭슨 등이 암흑의 시대에 한국 젊은이들에게 문화적 자양분이 되어주었던 것과 비슷한 풍경이 K-Pop을 중심으로 전 세계에 펼쳐지고 있는 것이다.","In the past, the K-Pop and other similar scenes of the Beatles, Sting, Queen, Bob Dylan, and Michael Jackson were similar to those cultivated by Korean young pe",105,186,247,186,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83120,384674.0,"K-Pop 그룹들은 그들의 팬이 헌신적인 것으로 잘 알려져 있는데, 이들이 비틀즈에 열광했던 1960년대 ‘비틀매니아’를 연상시킨다는 것이다.","The K-Pop groups are well known for their dedication to their fans, which is reminiscent of the 1960s ""Beatlemania"", when they were passionate about the Beatles",79,161,185,161,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83133,384735.0,"스트릿 댄스는 현대 무용, 발레 등의 순수 무용이 아닌 다양한 대중 기반의 춤을 일컫는다.",Street dance refers to various mass-based dances that are not pure dance such as modern dance and ballet.,50,105,120,105,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83259,385278.0,"강남은 세계 시장에서 선두를 달리는 한국 기술기업들이 집중되어있는 곳으로, 아시아에서 가장 유명한 성형외과들이 위치한 곳이기도 하다.",Gangnam is home to leading Korean tech companies in the global market and is home to some of Asia's most famous plastic surgeons too.,74,133,188,133,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83389,38585.0,새해 한국의 화장품들과 관리 방법들이 스페인에 얼마나 더 많은 관심을 끌고 영향을 미칠지 기대가 된다.,It is anticipated that Korean cosmetics and care methods will attract more attention and influence Spain in the new year.,57,121,141,121,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83416,385967.0,방문에 걸어놓으면 딱 좋을 사이즈의 방탄소년단 브로마이드 사진을 이리 만져보고 저리 만져보는 소녀 두 명이 사정거리 내에 들어왔다.,"When they walked in, they came across two girls who were touching Bromide photo of BTS, which were just right size to put on a door.",73,132,183,132,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83434,386110.0,상기 만남에서는 작품의 연출 의도와 감독의 작품 활동에 대한 질의응답이 활발히 이어져 관객들이 만족한 모습이었다.,"At the meeting, the audience was satisfied because questions and answers about the intention of directing the work and the works of the director were actively c",63,169,159,169,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83519,386718.0,잡티 없는 피부에 대한 한국인들의 집착으로 관리 방법이 차별화되는데 이는 피부에 영양을 공급하여 화장을 많이 하지 않아도 피부가 멋져 보이는 것이다.,"Koreans' obsession with blemish-free skin differentiates their care, which provides nourishment to the skin and makes the skin look great without much makeup.",83,158,207,158,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83563,386975.0,"그들의 문화가 다른 것들보다 중요하다고 생각해 왔지만, 대중음악의 흐름이 바뀌고 있다.","Although they have thought their culture was more important than others, the trend of popular music is changing.",48,112,120,112,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83695,387647.0,이어서 디지털 싱글 2집 〈Ra Pa Pam Pam〉 뮤직비디오가 공개됐다.,"The music video for the second album of the digital single, ""Ra Pa Pam Pam"", was released.",42,90,84,90,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83946,389093.0,정상회담 장소였던 카펠라 호텔 다음으로 꼽힌 곳이 바로 싱가포르 식물원의 명소인 오키드 가든(난초원) 이었다.,"The National Orchid Garden, the attraction among the Singapore Botanic Gardens, was included along with the Capella Hotel, where the summit took place.",61,151,151,151,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,83990,38987.0,리디와 같은 팬들이 전 인도에서 움직이며 이들이 만들어낸 가시적인 결과로 인도에 진짜 ‘케이팝 폭발’이 일어나는 일이 멀지 않았다고 느낀다.,"It feels like a real ""K-pop explosion"" in India is on the way, as fans like Lyddie have made various moves in India and the result of these moves is visible.",78,157,196,157,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,84180,3985.0,"20대 여성 관객은 강동원이 주연한 영화의 흥행 견인차이자, 개봉 초반 입소문을 퍼트리는 핵심 세력으로도 꼽힌다.","Female audiences in their twenties are considered to be the driving force behind the success of the movie starring Gang Dong-won, and a key force in spreading w",63,220,153,220,,,,,,,,,한국국제문화교류진흥원,
4_문어체_한국문화.xlsx,한국문화,84336,403074.0,기념제로는 건국 이념인 홍익인간과 이화세계의 정신을 함양하고 뿌리 의식을 찾기 위한 개천제가 있다.,"As a commemorative event, there is Gaecheonje to cultivate Humanitarianism and governance based on rationality as the founding principles of Korea and to find i",55,185,139,185,,,,,,,,,문화·교육/문화·예술,
